session_id,user_id,start_time,end_time,device_type
S001790,U00515,2025-07-10 13:30:00,2025-07-10 15:39:00,Tablet
S001791,U00515,2025-08-24 09:00:00,2025-08-24 09:20:00,Mobile
S001792,U00515,2025-08-22 06:42:00,2025-08-22 09:16:00,Desktop
S001793,U00516,2025-04-29 22:50:00,2025-04-29 22:56:00,Mobile
S001794,U00517,2025-10-03 14:59:00,2025-10-03 17:08:00,Mobile
S001795,U00517,2025-09-27 19:21:00,2025-09-27 21:00:00,Tablet
S001796,U00517,2025-09-27 16:52:00,2025-09-27 17:58:00,Mobile
S001797,U00517,2025-09-29 18:39:00,2025-09-29 18:58:00,Mobile
S001798,U00517,2025-09-27 09:00:00,2025-09-27 11:01:00,Tablet
S001799,U00518,2025-04-14 10:01:00,2025-04-14 12:40:00,Desktop
S001800,U00518,2025-09-08 22:17:00,2025-09-08 23:25:00,Mobile
S001801,U00518,2024-07-08 21:32:00,2024-07-08 23:22:00,Tablet
S001802,U00518,2023-10-12 06:40:00,2023-10-12 08:07:00,Desktop
S001803,U00519,2024-09-30 07:51:00,2024-09-30 09:19:00,Tablet
S001804,U00519,2024-12-25 13:38:00,2024-12-25 15:47:00,Mobile
S001805,U00519,2025-06-16 08:22:00,2025-06-16 10:16:00,Mobile
S001806,U00519,2025-08-02 09:46:00,2025-08-02 11:29:00,Mobile
S001807,U00519,2025-06-10 12:45:00,2025-06-10 13:26:00,Tablet
S001808,U00519,2025-05-05 22:02:00,2025-05-05 22:39:00,Mobile
S001809,U00520,2025-02-12 20:10:00,2025-02-12 22:09:00,Desktop
S001810,U00521,2025-07-24 13:15:00,2025-07-24 14:14:00,Desktop
S001811,U00521,2025-08-16 08:06:00,2025-08-16 10:02:00,Tablet
S001812,U00521,2025-02-12 11:59:00,2025-02-12 13:27:00,Mobile
S001813,U00521,2025-08-20 14:14:00,2025-08-20 15:24:00,Tablet
S001814,U00522,2025-07-30 09:42:00,2025-07-30 10:21:00,Tablet
S001815,U00522,2025-07-11 21:05:00,2025-07-11 22:35:00,Desktop
S001816,U00522,2025-06-11 08:41:00,2025-06-11 10:13:00,Mobile
S001817,U00522,2025-08-23 18:41:00,2025-08-23 21:09:00,Mobile
S001818,U00523,2025-09-03 14:07:00,2025-09-03 15:26:00,Desktop
S001819,U00523,2025-08-27 08:21:00,2025-08-27 10:57:00,Desktop
S001820,U00524,2025-01-20 17:08:00,2025-01-20 18:33:00,Mobile
S001821,U00524,2025-09-13 06:19:00,2025-09-13 06:39:00,Tablet
S001822,U00524,2025-08-23 12:54:00,2025-08-23 14:38:00,Mobile
S001823,U00524,2025-05-04 17:51:00,2025-05-04 18:28:00,Tablet
S001824,U00524,2025-09-26 13:06:00,2025-09-26 14:52:00,Desktop
S001825,U00524,2025-08-24 20:20:00,2025-08-24 21:02:00,Mobile
S001826,U00525,2024-06-20 20:09:00,2024-06-20 22:47:00,Mobile
S001827,U00525,2023-06-24 07:38:00,2023-06-24 09:04:00,Mobile
S001828,U00526,2024-04-06 14:54:00,2024-04-06 17:25:00,Mobile
S001829,U00526,2025-09-08 12:31:00,2025-09-08 13:50:00,Tablet
S001830,U00526,2024-12-21 07:51:00,2024-12-21 09:21:00,Desktop
S001831,U00526,2024-07-04 13:44:00,2024-07-04 14:02:00,Desktop
S001832,U00526,2025-04-14 18:19:00,2025-04-14 19:04:00,Desktop
S001833,U00527,2025-05-13 16:27:00,2025-05-13 18:33:00,Mobile
S001834,U00527,2025-05-13 18:04:00,2025-05-13 20:24:00,Tablet
S001835,U00527,2025-03-18 15:44:00,2025-03-18 16:38:00,Tablet
S001836,U00527,2025-08-01 18:06:00,2025-08-01 18:44:00,Mobile
S001837,U00527,2025-08-18 07:54:00,2025-08-18 09:16:00,Mobile
S001838,U00528,2025-06-03 10:28:00,2025-06-03 12:36:00,Mobile
S001839,U00528,2025-05-30 12:13:00,2025-05-30 13:08:00,Tablet
S001840,U00528,2025-04-25 17:46:00,2025-04-25 20:18:00,Desktop
S001841,U00528,2025-05-30 18:27:00,2025-05-30 19:15:00,Desktop
S001842,U00528,2025-05-17 17:30:00,2025-05-17 18:20:00,Desktop
S001843,U00528,2025-05-23 22:41:00,2025-05-24 00:12:00,Tablet
S001844,U00529,2024-04-06 18:15:00,2024-04-06 18:28:00,Desktop
S001845,U00529,2024-07-09 18:31:00,2024-07-09 19:53:00,Tablet
S001846,U00529,2025-07-08 11:41:00,2025-07-08 13:22:00,Tablet
S001847,U00529,2025-09-22 08:49:00,2025-09-22 10:52:00,Tablet
S001848,U00530,2024-02-05 20:23:00,2024-02-05 20:30:00,Desktop
S001849,U00530,2023-08-27 08:07:00,2023-08-27 10:17:00,Tablet
S001850,U00530,2025-03-14 22:14:00,2025-03-14 22:24:00,Tablet
S001851,U00530,2024-12-06 21:17:00,2024-12-06 21:46:00,Tablet
S001852,U00531,2025-09-19 21:41:00,2025-09-19 23:37:00,Mobile
S001853,U00531,2025-10-01 10:06:00,2025-10-01 11:34:00,Desktop
S001854,U00532,2025-08-27 11:25:00,2025-08-27 11:35:00,Mobile
S001855,U00532,2025-02-27 22:31:00,2025-02-27 22:52:00,Tablet
S001856,U00532,2025-07-21 09:48:00,2025-07-21 10:46:00,Tablet
S001857,U00532,2025-08-21 09:11:00,2025-08-21 11:49:00,Tablet
S001858,U00532,2024-08-19 06:35:00,2024-08-19 08:34:00,Mobile
S001859,U00532,2024-07-20 07:08:00,2024-07-20 09:40:00,Desktop
S001860,U00533,2024-02-10 08:35:00,2024-02-10 09:45:00,Desktop
S001861,U00533,2023-11-23 09:32:00,2023-11-23 10:53:00,Mobile
S001862,U00533,2025-03-08 11:27:00,2025-03-08 11:32:00,Desktop
S001863,U00533,2024-07-01 07:33:00,2024-07-01 08:53:00,Tablet
S001864,U00533,2025-02-25 20:08:00,2025-02-25 22:40:00,Mobile
S001865,U00533,2025-08-09 16:33:00,2025-08-09 18:08:00,Tablet
S001866,U00534,2025-07-08 12:44:00,2025-07-08 13:14:00,Tablet
S001867,U00534,2024-03-18 13:02:00,2024-03-18 13:55:00,Desktop
S001868,U00534,2024-12-04 12:08:00,2024-12-04 14:47:00,Tablet
S001869,U00534,2024-09-10 17:17:00,2024-09-10 17:54:00,Tablet
S001870,U00534,2025-04-09 08:35:00,2025-04-09 09:45:00,Mobile
S001871,U00535,2025-02-08 18:29:00,2025-02-08 18:55:00,Mobile
S001872,U00535,2025-06-22 10:34:00,2025-06-22 11:31:00,Desktop
S001873,U00535,2025-10-05 14:40:00,2025-10-05 15:34:00,Tablet
S001874,U00535,2025-05-26 22:38:00,2025-05-26 23:24:00,Mobile
S001875,U00536,2025-09-15 19:24:00,2025-09-15 19:35:00,Tablet
S001876,U00536,2025-09-10 08:17:00,2025-09-10 08:53:00,Tablet
S001877,U00537,2025-08-09 19:04:00,2025-08-09 20:33:00,Tablet
S001878,U00538,2024-06-13 16:49:00,2024-06-13 18:03:00,Desktop
S001879,U00539,2024-01-17 06:06:00,2024-01-17 07:47:00,Desktop
S001880,U00539,2024-05-03 09:50:00,2024-05-03 10:26:00,Desktop
S001881,U00540,2024-12-31 21:06:00,2024-12-31 23:26:00,Mobile
S001882,U00540,2025-09-29 15:35:00,2025-09-29 16:49:00,Tablet
S001883,U00540,2024-06-02 07:10:00,2024-06-02 08:36:00,Mobile
S001884,U00540,2024-08-25 17:51:00,2024-08-25 20:12:00,Tablet
S001885,U00540,2025-04-09 21:37:00,2025-04-09 22:14:00,Mobile
S001886,U00541,2025-08-26 10:42:00,2025-08-26 11:19:00,Desktop
S001887,U00542,2024-12-28 07:58:00,2024-12-28 09:37:00,Tablet
S001888,U00542,2024-12-10 19:45:00,2024-12-10 21:47:00,Desktop
S001889,U00542,2025-06-22 17:51:00,2025-06-22 19:55:00,Tablet
S001890,U00542,2025-01-17 14:27:00,2025-01-17 16:45:00,Tablet
S001891,U00543,2025-08-11 08:19:00,2025-08-11 10:08:00,Mobile
S001892,U00543,2025-06-17 08:04:00,2025-06-17 09:10:00,Desktop
S001893,U00544,2025-09-23 07:05:00,2025-09-23 08:23:00,Tablet
S001894,U00544,2025-08-12 06:27:00,2025-08-12 08:42:00,Tablet
S001895,U00545,2025-09-11 21:32:00,2025-09-11 23:53:00,Tablet
S001896,U00545,2025-07-27 18:00:00,2025-07-27 18:53:00,Tablet
S001897,U00546,2025-03-04 19:44:00,2025-03-04 22:05:00,Tablet
S001898,U00547,2024-03-20 22:43:00,2024-03-21 01:23:00,Desktop
S001899,U00547,2025-03-26 20:10:00,2025-03-26 22:29:00,Desktop
S001900,U00547,2024-01-09 08:23:00,2024-01-09 09:02:00,Tablet
S001901,U00548,2023-05-26 19:31:00,2023-05-26 21:13:00,Desktop
S001902,U00548,2024-04-20 09:21:00,2024-04-20 10:29:00,Tablet
S001903,U00548,2025-08-22 09:18:00,2025-08-22 10:39:00,Mobile
S001904,U00549,2025-03-03 12:00:00,2025-03-03 14:30:00,Mobile
S001905,U00549,2025-02-07 15:59:00,2025-02-07 18:15:00,Desktop
S001906,U00549,2025-06-13 21:03:00,2025-06-13 22:39:00,Desktop
S001907,U00550,2025-09-28 16:19:00,2025-09-28 17:54:00,Desktop
S001908,U00550,2025-09-21 17:56:00,2025-09-21 18:48:00,Mobile
S001909,U00550,2025-09-26 06:06:00,2025-09-26 08:01:00,Mobile
S001910,U00550,2025-09-24 08:33:00,2025-09-24 10:49:00,Desktop
S001911,U00550,2025-09-27 09:58:00,2025-09-27 12:07:00,Desktop
S001912,U00551,2025-09-28 14:14:00,2025-09-28 16:19:00,Mobile
S001913,U00551,2025-06-19 15:23:00,2025-06-19 17:17:00,Desktop
S001914,U00552,2025-08-17 14:06:00,2025-08-17 16:03:00,Tablet
S001915,U00552,2025-09-14 20:10:00,2025-09-14 20:50:00,Mobile
S001916,U00552,2025-06-12 19:00:00,2025-06-12 20:36:00,Tablet
S001917,U00552,2023-11-28 09:12:00,2023-11-28 10:29:00,Desktop
S001918,U00552,2023-09-22 18:26:00,2023-09-22 19:55:00,Desktop
S001919,U00553,2025-01-22 12:30:00,2025-01-22 13:43:00,Desktop
S001920,U00553,2024-05-16 21:35:00,2024-05-16 23:46:00,Tablet
S001921,U00554,2024-10-27 16:48:00,2024-10-27 18:35:00,Tablet
S001922,U00554,2025-08-29 18:08:00,2025-08-29 18:41:00,Desktop
S001923,U00554,2025-10-02 06:08:00,2025-10-02 06:52:00,Mobile
S001924,U00554,2025-05-06 06:49:00,2025-05-06 07:54:00,Desktop
S001925,U00554,2025-08-05 16:27:00,2025-08-05 19:04:00,Tablet
S001926,U00554,2024-08-27 19:30:00,2024-08-27 20:49:00,Mobile
S001927,U00555,2024-02-25 19:15:00,2024-02-25 19:59:00,Tablet
S001928,U00555,2025-05-09 11:15:00,2025-05-09 12:31:00,Desktop
S001929,U00555,2024-08-28 13:42:00,2024-08-28 15:36:00,Desktop
S001930,U00555,2025-04-01 09:44:00,2025-04-01 11:57:00,Tablet
S001931,U00556,2023-07-15 10:14:00,2023-07-15 10:49:00,Desktop
S001932,U00556,2024-02-17 07:17:00,2024-02-17 08:11:00,Desktop
S001933,U00557,2023-06-01 12:05:00,2023-06-01 12:23:00,Mobile
S001934,U00557,2024-07-04 22:19:00,2024-07-04 23:23:00,Desktop
S001935,U00557,2024-04-22 19:30:00,2024-04-22 19:50:00,Tablet
S001936,U00557,2024-07-24 07:19:00,2024-07-24 07:52:00,Mobile
S001937,U00558,2025-06-07 17:45:00,2025-06-07 19:37:00,Desktop
S001938,U00558,2025-06-17 07:11:00,2025-06-17 07:26:00,Desktop
S001939,U00558,2025-04-10 16:13:00,2025-04-10 17:31:00,Mobile
S001940,U00559,2025-09-13 09:27:00,2025-09-13 10:19:00,Mobile
S001941,U00559,2025-07-16 17:21:00,2025-07-16 18:43:00,Desktop
S001942,U00559,2024-12-26 06:43:00,2024-12-26 09:09:00,Desktop
S001943,U00560,2024-01-20 17:47:00,2024-01-20 20:22:00,Tablet
S001944,U00560,2024-09-26 17:15:00,2024-09-26 18:30:00,Desktop
S001945,U00560,2024-09-05 18:05:00,2024-09-05 18:37:00,Desktop
S001946,U00561,2025-09-09 09:02:00,2025-09-09 11:37:00,Tablet
S001947,U00561,2024-11-30 12:45:00,2024-11-30 14:44:00,Desktop
S001948,U00561,2024-10-02 16:19:00,2024-10-02 18:25:00,Desktop
S001949,U00561,2025-05-25 10:02:00,2025-05-25 10:39:00,Desktop
S001950,U00561,2025-03-27 14:57:00,2025-03-27 17:25:00,Mobile
S001951,U00561,2025-02-28 20:40:00,2025-02-28 21:15:00,Mobile
S001952,U00562,2024-11-03 19:33:00,2024-11-03 21:46:00,Desktop
S001953,U00563,2025-01-12 14:44:00,2025-01-12 15:22:00,Mobile
S001954,U00563,2023-06-25 07:50:00,2023-06-25 08:43:00,Tablet
S001955,U00564,2025-03-02 22:04:00,2025-03-02 22:51:00,Mobile
S001956,U00564,2025-07-11 22:24:00,2025-07-12 00:52:00,Mobile
S001957,U00564,2025-01-13 14:13:00,2025-01-13 15:05:00,Desktop
S001958,U00564,2024-09-11 12:37:00,2024-09-11 12:44:00,Tablet
S001959,U00565,2024-08-03 22:16:00,2024-08-03 23:38:00,Desktop
S001960,U00565,2024-01-04 14:35:00,2024-01-04 15:10:00,Desktop
S001961,U00565,2023-10-22 07:34:00,2023-10-22 08:39:00,Mobile
S001962,U00565,2023-04-16 10:56:00,2023-04-16 12:12:00,Desktop
S001963,U00566,2025-09-25 07:41:00,2025-09-25 08:49:00,Desktop
S001964,U00566,2025-07-21 09:00:00,2025-07-21 10:33:00,Tablet
S001965,U00566,2025-08-08 17:20:00,2025-08-08 17:46:00,Tablet
S001966,U00567,2025-01-12 10:26:00,2025-01-12 11:46:00,Mobile
S001967,U00567,2024-09-28 06:52:00,2024-09-28 08:28:00,Desktop
S001968,U00567,2025-09-08 14:11:00,2025-09-08 15:21:00,Desktop
S001969,U00567,2025-06-01 09:46:00,2025-06-01 11:28:00,Tablet
S001970,U00567,2025-01-08 12:52:00,2025-01-08 14:50:00,Desktop
S001971,U00568,2024-10-14 12:37:00,2024-10-14 14:23:00,Desktop
S001972,U00568,2025-01-13 13:46:00,2025-01-13 15:42:00,Mobile
S001973,U00568,2024-08-13 21:05:00,2024-08-13 23:16:00,Desktop
S001974,U00569,2023-08-22 11:12:00,2023-08-22 13:42:00,Mobile
S001975,U00569,2025-03-01 11:41:00,2025-03-01 12:58:00,Desktop
S001976,U00569,2023-12-28 11:56:00,2023-12-28 12:46:00,Mobile
S001977,U00569,2025-01-17 12:04:00,2025-01-17 12:45:00,Desktop
S001978,U00570,2024-10-20 20:58:00,2024-10-20 22:46:00,Desktop
S001979,U00570,2025-06-22 22:08:00,2025-06-22 22:16:00,Tablet
S001980,U00570,2024-08-07 18:24:00,2024-08-07 18:34:00,Desktop
S001981,U00570,2025-08-14 06:48:00,2025-08-14 07:04:00,Desktop
S001982,U00571,2024-12-01 14:09:00,2024-12-01 16:47:00,Desktop
S001983,U00571,2024-10-24 09:34:00,2024-10-24 11:05:00,Tablet
S001984,U00572,2024-11-28 10:30:00,2024-11-28 12:59:00,Mobile
S001985,U00573,2025-05-09 16:30:00,2025-05-09 17:14:00,Desktop
S001986,U00573,2024-12-31 14:40:00,2024-12-31 17:04:00,Desktop
S001987,U00574,2025-01-21 09:34:00,2025-01-21 10:54:00,Desktop
S001988,U00575,2025-08-31 10:00:00,2025-08-31 11:02:00,Desktop
S001989,U00575,2025-08-07 19:24:00,2025-08-07 20:06:00,Mobile
S001990,U00575,2025-09-30 15:14:00,2025-09-30 16:57:00,Tablet
S001991,U00575,2025-07-23 21:10:00,2025-07-23 21:43:00,Desktop
S001992,U00575,2025-07-22 15:22:00,2025-07-22 15:46:00,Tablet
S001993,U00576,2024-11-13 17:59:00,2024-11-13 18:25:00,Desktop
S001994,U00576,2025-07-20 10:11:00,2025-07-20 12:05:00,Tablet
S001995,U00576,2025-03-04 11:43:00,2025-03-04 13:36:00,Desktop
S001996,U00577,2025-04-12 15:39:00,2025-04-12 16:57:00,Mobile
S001997,U00577,2023-08-24 14:58:00,2023-08-24 17:10:00,Tablet
S001998,U00577,2024-05-21 14:51:00,2024-05-21 15:15:00,Desktop
S001999,U00577,2023-10-09 10:20:00,2023-10-09 11:02:00,Mobile
S002000,U00577,2024-08-09 21:52:00,2024-08-09 22:14:00,Desktop
S002001,U00577,2024-12-21 19:46:00,2024-12-21 21:02:00,Desktop
S002002,U00578,2025-03-24 10:11:00,2025-03-24 11:54:00,Mobile
S002003,U00579,2025-09-09 19:30:00,2025-09-09 21:20:00,Tablet
S002004,U00579,2025-06-18 10:51:00,2025-06-18 11:58:00,Mobile
S002005,U00579,2025-08-01 21:34:00,2025-08-01 23:55:00,Mobile
S002006,U00580,2025-06-04 13:24:00,2025-06-04 13:50:00,Tablet
S002007,U00580,2025-09-04 19:33:00,2025-09-04 22:05:00,Tablet
S002008,U00580,2025-09-21 13:44:00,2025-09-21 14:11:00,Desktop
S002009,U00580,2025-03-07 06:13:00,2025-03-07 06:22:00,Mobile
S002010,U00580,2025-06-15 21:08:00,2025-06-15 21:41:00,Desktop
S002011,U00581,2025-04-13 10:18:00,2025-04-13 12:20:00,Desktop
S002012,U00581,2025-06-14 13:13:00,2025-06-14 14:15:00,Desktop
S002013,U00581,2024-08-28 09:44:00,2024-08-28 10:25:00,Mobile
S002014,U00582,2024-04-11 19:23:00,2024-04-11 19:41:00,Tablet
S002015,U00582,2024-07-02 08:30:00,2024-07-02 11:07:00,Desktop
S002016,U00582,2024-04-15 10:23:00,2024-04-15 11:04:00,Desktop
S002017,U00582,2024-11-21 08:00:00,2024-11-21 10:30:00,Mobile
S002018,U00582,2024-08-16 11:30:00,2024-08-16 12:10:00,Tablet
S002019,U00582,2025-09-07 15:30:00,2025-09-07 17:20:00,Tablet
S002020,U00583,2024-07-25 06:18:00,2024-07-25 06:51:00,Desktop
S002021,U00583,2023-06-28 07:38:00,2023-06-28 08:27:00,Tablet
S002022,U00583,2023-10-09 06:25:00,2023-10-09 08:18:00,Tablet
S002023,U00584,2025-08-26 14:58:00,2025-08-26 17:29:00,Tablet
S002024,U00584,2025-07-26 13:27:00,2025-07-26 14:12:00,Mobile
S002025,U00584,2025-06-28 22:24:00,2025-06-28 23:01:00,Tablet
S002026,U00584,2025-07-14 18:39:00,2025-07-14 18:58:00,Desktop
S002027,U00585,2025-06-28 08:52:00,2025-06-28 10:56:00,Mobile
S002028,U00585,2025-07-15 18:52:00,2025-07-15 20:34:00,Desktop
S002029,U00585,2025-06-11 17:41:00,2025-06-11 19:34:00,Desktop
S002030,U00585,2025-07-09 09:06:00,2025-07-09 09:30:00,Mobile
S002031,U00586,2025-03-16 06:15:00,2025-03-16 07:32:00,Desktop
S002032,U00586,2024-07-25 08:13:00,2024-07-25 10:50:00,Desktop
S002033,U00586,2025-02-17 12:35:00,2025-02-17 13:31:00,Tablet
S002034,U00586,2024-05-10 13:17:00,2024-05-10 13:43:00,Tablet
S002035,U00586,2024-05-22 21:02:00,2024-05-22 21:19:00,Mobile
S002036,U00587,2024-10-25 06:22:00,2024-10-25 07:39:00,Mobile
S002037,U00588,2024-09-16 16:48:00,2024-09-16 18:33:00,Tablet
S002038,U00588,2025-02-28 10:44:00,2025-02-28 11:13:00,Mobile
S002039,U00588,2025-04-22 22:06:00,2025-04-23 00:19:00,Desktop
S002040,U00588,2024-03-25 18:30:00,2024-03-25 21:05:00,Desktop
S002041,U00588,2024-12-23 11:09:00,2024-12-23 13:12:00,Desktop
S002042,U00589,2024-02-20 13:56:00,2024-02-20 14:56:00,Tablet
S002043,U00589,2025-09-16 10:49:00,2025-09-16 11:35:00,Tablet
S002044,U00589,2025-04-28 22:59:00,2025-04-29 00:31:00,Mobile
S002045,U00589,2024-03-30 16:18:00,2024-03-30 17:55:00,Tablet
S002046,U00589,2025-01-31 07:57:00,2025-01-31 09:41:00,Desktop
S002047,U00589,2024-06-17 08:09:00,2024-06-17 10:39:00,Tablet
S002048,U00590,2024-12-31 06:09:00,2024-12-31 07:33:00,Tablet
S002049,U00590,2024-12-26 21:06:00,2024-12-26 23:07:00,Mobile
S002050,U00590,2025-02-06 15:10:00,2025-02-06 15:32:00,Mobile
S002051,U00590,2025-09-03 17:22:00,2025-09-03 17:49:00,Desktop
S002052,U00591,2025-10-02 14:30:00,2025-10-02 15:40:00,Mobile
S002053,U00591,2025-09-11 09:36:00,2025-09-11 11:45:00,Desktop
S002054,U00592,2025-09-08 18:26:00,2025-09-08 19:04:00,Mobile
S002055,U00592,2025-09-18 22:54:00,2025-09-19 00:19:00,Mobile
S002056,U00592,2025-08-13 19:32:00,2025-08-13 21:32:00,Mobile
S002057,U00593,2023-05-17 07:47:00,2023-05-17 08:54:00,Tablet
S002058,U00593,2025-07-22 06:09:00,2025-07-22 06:40:00,Mobile
S002059,U00593,2024-04-22 11:36:00,2024-04-22 13:23:00,Desktop
S002060,U00593,2023-11-18 18:55:00,2023-11-18 20:58:00,Tablet
S002061,U00593,2023-07-08 17:29:00,2023-07-08 19:33:00,Tablet
S002062,U00593,2024-10-02 20:06:00,2024-10-02 20:32:00,Desktop
S002063,U00594,2024-07-06 18:49:00,2024-07-06 20:44:00,Desktop
S002064,U00594,2025-05-03 16:04:00,2025-05-03 17:30:00,Mobile
S002065,U00594,2025-07-28 12:44:00,2025-07-28 14:50:00,Desktop
S002066,U00594,2024-12-28 20:02:00,2024-12-28 22:26:00,Desktop
S002067,U00594,2025-07-12 10:40:00,2025-07-12 11:39:00,Mobile
S002068,U00594,2024-04-19 18:03:00,2024-04-19 19:40:00,Mobile
S002069,U00595,2025-03-21 07:13:00,2025-03-21 07:23:00,Tablet
S002070,U00595,2025-05-14 14:16:00,2025-05-14 15:06:00,Desktop
S002071,U00595,2025-03-03 08:17:00,2025-03-03 10:05:00,Desktop
S002072,U00595,2025-04-12 20:55:00,2025-04-12 22:47:00,Tablet
S002073,U00596,2025-06-30 14:11:00,2025-06-30 14:29:00,Desktop
S002074,U00596,2025-02-27 16:48:00,2025-02-27 18:09:00,Desktop
S002075,U00597,2025-09-17 19:30:00,2025-09-17 21:36:00,Tablet
S002076,U00597,2025-09-28 11:44:00,2025-09-28 13:40:00,Mobile
S002077,U00598,2025-07-10 18:52:00,2025-07-10 18:59:00,Tablet
S002078,U00598,2025-08-06 12:04:00,2025-08-06 14:37:00,Tablet
S002079,U00598,2024-04-30 16:42:00,2024-04-30 18:08:00,Desktop
S002080,U00598,2024-05-06 20:59:00,2024-05-06 21:41:00,Mobile
S002081,U00598,2024-10-23 09:50:00,2024-10-23 11:39:00,Mobile
S002082,U00598,2025-05-20 06:28:00,2025-05-20 07:05:00,Tablet
S002083,U00599,2024-06-03 07:13:00,2024-06-03 08:06:00,Mobile
S002084,U00599,2025-09-06 11:38:00,2025-09-06 13:19:00,Desktop
S002085,U00599,2025-02-15 12:12:00,2025-02-15 14:44:00,Desktop
S002086,U00599,2025-03-10 17:01:00,2025-03-10 18:23:00,Mobile
S002087,U00600,2025-08-28 21:41:00,2025-08-28 23:42:00,Mobile
S002088,U00600,2025-09-16 17:22:00,2025-09-16 19:45:00,Mobile
S002089,U00600,2025-09-23 16:07:00,2025-09-23 16:57:00,Mobile
S002090,U00600,2025-09-17 17:11:00,2025-09-17 19:37:00,Tablet
S002091,U00600,2025-08-31 19:24:00,2025-08-31 20:41:00,Tablet
